lat,lon,mean_annual_rf,std_annual,cv,dry_days,heavy_days,rf_norm,cv_norm,dry_norm,heavy_norm,scri,risk_tier,scri_z
20.25,76.5,825.5869,213.33853,0.25840834,296.6923076923077,0.3076923076923077,0.08516141274340173,0.9783399080021183,0.3286367098580646,0.9890610756647823,0.5831260117113586,Moderate,-0.29168187835146236
20.25,76.75,909.6764,235.61128,0.2590056,288.97435897435895,0.4615384615384615,0.09408672177323128,0.9782409708715892,0.36684437677671133,0.9835916134971735,0.5920530379795024,Moderate,-0.13586432782363506
20.25,77.0,937.9161,251.9861,0.26866594,292.4102564102564,0.5128205128205128,0.09708410015471385,0.9766407191896824,0.3498349835305363,0.9817684594413039,0.588694521410268,Moderate,-0.19448584516952655
20.25,77.25,880.71576,249.86635,0.28370827,298.56410256410254,0.4615384615384615,0.09101282239576272,0.974148931749251,0.3193703986120141,0.9835916134971735,0.5806130627527377,Moderate,-0.33554436285327793
20.25,77.5,875.117,235.04796,0.26859033,297.15384615384613,0.3846153846153846,0.09041856671361632,0.9766532441142367,0.3263518659891754,0.9863263445809779,0.5831408403857237,Moderate,-0.2914230499748295
20.25,77.75,880.3609,229.35689,0.26052597,290.02564102564105,0.282051282051282,0.09097515734647207,0.9779891190061661,0.3616400101864635,0.9899726526927171,0.5916109921659551,Moderate,-0.14358005463109436
20.25,78.0,955.7497,221.38579,0.23163573,288.02564102564105,0.4358974358974359,0.09897696895657815,0.98277483619114,0.37154100028498327,0.9845031905251083,0.5958207974230322,Moderate,-0.07009964540481914
20.25,78.25,1000.4714,240.70831,0.24059491,285.7692307692308,0.5641025641025641,0.1037237565202969,0.9812907328507291,0.38271134808844154,0.9799453053854342,0.5979684061328182,Moderate,-0.03261402381039898
20.25,78.5,1016.5258,274.61865,0.27015415,284.53846153846155,0.5641025641025641,0.1054277799868236,0.976394194682726,0.38880426507214605,0.9799453053854342,0.5984740620275163,Moderate,-0.023788009351028983
20.25,78.75,1088.5894,298.1337,0.2738716,288.84615384615387,0.717948717948718,0.11307665291152912,0.9757783927942931,0.3674790556291804,0.9744758432178253,0.5949823660023243,Moderate,-0.08473411900623098
20.25,79.0,1106.1061,285.95514,0.25852415,280.8974358974359,0.5641025641025641,0.11493588576084818,0.9783207238794807,0.4068291444822717,0.9799453053854342,0.6054131019409376,High,0.09733006175653465
20.25,79.25,1182.7832,281.8535,0.23829682,279.94871794871796,0.8974358974358975,0.1230744382913204,0.9816714153513112,0.41152576799054397,0.9680948040222817,0.6066690399289032,High,0.11925193977295782
20.25,79.5,1255.4678,280.78543,0.22365005,290.87179487179486,1.051282051282051,0.1307892245215816,0.9840976776078159,0.3574511297601669,0.9626253418546729,0.59740774817413,Moderate,-0.04240007654315214
20.25,79.75,1498.1227,429.49738,0.28669038,281.94871794871796,1.4615384615384617,0.15654475844796226,0.9736549401772017,0.4016247778920242,0.9480401094077159,0.6077121455090229,High,0.1374589161561415
20.25,80.0,1523.1665,391.9461,0.2573232,278.5128205128205,1.358974358974359,0.1592029221221576,0.9785196632809289,0.41863417113819923,0.9516864175194552,0.6140392310643831,High,0.247895577100483
20.25,80.25,1507.127,369.26904,0.24501522,275.87179487179486,1.2307692307692308,0.15750048015040186,0.9805585010129212,0.43170855549906506,0.9562443026591292,0.6177925560629463,High,0.3134083122537291
20.25,80.5,1446.5468,338.0401,0.23368764,274.5897435897436,1.1794871794871795,0.15107046206147423,0.9824349338244924,0.4380553440237571,0.9580674567149988,0.6180578050580665,High,0.31803812373385154
20.25,80.75,1472.9138,393.52542,0.26717478,282.6666666666667,1.5384615384615383,0.1538690709625798,0.976887732369135,0.39807057631819653,0.9453053783239115,0.6063231142256749,High,0.11321394972760504
20.25,81.0,1439.1616,359.20364,0.24959229,279.43589743589746,1.5384615384615383,0.15028659258612834,0.979800301615622,0.4140644834004207,0.9453053783239115,0.609175294440806,High,0.1629975754767058
20.25,81.25,1248.1978,310.71252,0.24892892,284.6923076923077,1.1025641025641026,0.13001758244204895,0.9799101899796161,0.38804265044918307,0.9608021877988032,0.6017918992670561,High,0.0341234671234991
20.25,81.5,1256.6671,298.36624,0.23742664,276.12820512820514,0.9230769230769232,0.1309165189295573,0.981815562142062,0.43043919779412654,0.9671832269943469,0.6126124925217947,High,0.2229924460608581
20.25,81.75,1248.8568,258.22763,0.20677121,269.94871794871796,0.7435897435897436,0.13008752908997356,0.98689368604009,0.4610307184831427,0.9735642661898906,0.6213468904811158,High,0.3754477491457511
20.25,82.0,1240.8184,279.03674,0.22488122,273.2307692307692,0.7948717948717948,0.12923432858211728,0.9838937322121866,0.4447829398599309,0.9717411121340209,0.6166355976331732,High,0.2932140814791354
20.25,82.25,1193.3408,301.7852,0.25289103,271.64102564102564,0.6153846153846154,0.1241950281701201,0.979253859747823,0.45265295763054914,0.9781221513295646,0.6171331027464928,High,0.3018978274214049
20.25,82.5,1188.8485,377.71948,0.31771877,283.5128205128205,0.8461538461538461,0.12371821280369859,0.9685150348235226,0.3938816958918999,0.9699179580781513,0.600500051244908,High,0.011574794315886698
20.25,82.75,1353.5463,408.57336,0.301854,271.20512820512823,1.2564102564102564,0.14119933424612674,0.9711430608428516,0.45481086572894425,0.9553327256311944,0.6149409200381384,High,0.263634185121597
20.25,83.0,1413.2028,460.88483,0.3261279,286.64102564102564,1.5128205128205128,0.14753131027331237,0.9671220481971852,0.378395531891651,0.9462169553518462,0.5982732503475818,Moderate,-0.02729309415137567
20.25,83.25,1447.9983,375.47302,0.25930488,267.38461538461536,1.2307692307692308,0.15122452512590911,0.9781913946327238,0.47372429553252715,0.9562443026591292,0.6237211409672414,High,0.41688930918772904
20.25,83.5,1444.3326,354.76242,0.24562377,256.05128205128204,1.3076923076923077,0.15083544557007103,0.9804576936747711,0.5298299060908056,0.9535095715753248,0.6347084312017064,High,0.6086679149460643
20.25,83.75,1398.9255,342.9442,0.2451483,257.4871794871795,0.8974358974358975,0.14601590924688712,0.9805364560855347,0.5227215029431503,0.9680948040222817,0.6355068883896503,High,0.6226046548513483
20.25,84.0,1428.3375,335.2716,0.23472856,252.35897435897436,0.5384615384615384,0.1491377162404517,0.9822625036635736,0.5481086570419189,0.980856882413369,0.6451428927997549,High,0.7907971255530212
20.25,84.25,1442.8838,329.0925,0.22807969,247.05128205128204,0.5128205128205128,0.15068166908522554,0.9833639002397064,0.5743843615341445,0.9817684594413039,0.6513644629526492,High,0.8993920587975269
20.25,84.5,1412.9177,263.80753,0.18671118,250.66666666666663,0.4871794871794871,0.1475010495914864,0.9902166639835785,0.5564864178945128,0.9826800364692386,0.6487717735695527,High,0.8541377381739594
20.25,84.75,1435.9929,262.21506,0.18260191,253.25641025641025,0.4615384615384615,0.14995026490285254,0.9908973715186041,0.5436659050746345,0.9835916134971735,0.6473405067397271,High,0.829155567753895
20.25,85.0,1429.3904,287.71832,0.20128743,258.84615384615387,0.5384615384615384,0.1492494716662481,0.9878020834845077,0.5159939071069766,0.980856882413369,0.6401383643957389,High,0.7034451525624844
20.25,85.25,1537.7748,334.23715,0.21735117,258.05128205128204,0.7948717948717948,0.1607534556834281,0.9851410977477,0.519928915992286,0.9717411121340209,0.6414323723739159,High,0.7260315265090388
20.25,85.5,1547.5745,325.41827,0.21027632,265.4871794871795,1.1794871794871795,0.16179360161008507,0.9863130586322795,0.48311754254907135,0.9580674567149988,0.6312567178296594,High,0.5484196859612582
20.25,85.75,1587.6742,356.75525,0.22470306,267.0769230769231,1.2307692307692308,0.16604980737303354,0.9839232447179211,0.475247524778453,0.9562443026591292,0.6299063340118632,High,0.5248492950560272
20.25,86.0,1641.3557,471.93466,0.28752735,262.87179487179486,1.7179487179487178,0.1717475933829967,0.9735162946791959,0.49606499113944347,0.9389243391283678,0.6288474346946786,High,0.5063666455260171
20.25,86.25,1611.9607,379.2483,0.23527142,264.5128205128205,1.4102564102564104,0.1686275907794393,0.9821725779851772,0.48794110182783745,0.9498632634635855,0.6311854579615899,High,0.5471758744432887
20.25,86.5,1591.6035,355.8979,0.22360964,264.71794871794873,1.3846153846153846,0.16646686558804147,0.9841043715927549,0.4869256156638866,0.9507748404915204,0.6310449858302586,High,0.5447239915022055
20.5,72.75,2018.78,502.74585,0.2490345,279.64102564102564,3.692307692307693,0.21180763075825876,0.9798927004738041,0.41304899723647015,0.8687329079773876,0.6083084907875695,High,0.14786787629369247
20.5,73.0,2203.3752,529.9624,0.240523,278.20512820512823,3.923076923076923,0.23140067394942043,0.9813026448640171,0.4201574003841252,0.8605287147259744,0.6139095221591491,High,0.24563156181833562
20.5,73.25,2186.9563,560.84033,0.25644788,269.20512820512823,3.3333333333333335,0.22965796223832843,0.9786646615213848,0.464711855827464,0.8814949863684749,0.6268796718094563,High,0.47202015839971945
20.5,73.5,1977.8119,540.8297,0.2734485,272.53846153846155,2.6666666666666665,0.20745925250812097,0.9758484800258621,0.4482102056632645,0.9051959890947799,0.6221409341652497,High,0.3893074531678351
20.5,73.75,1149.9337,299.69824,0.2606222,274.79487179487177,0.5128205128205128,0.11958777302424917,0.9779731783436895,0.4370398578598066,0.9817684594413039,0.6132197129254844,High,0.23359122700889653
20.5,74.0,685.3542,171.67938,0.2504973,301.4871794871795,0.1025641025641025,0.07027703141651337,0.9796503851763826,0.3048997207757158,0.9963536918882607,0.576064072846258,Moderate,-0.41494509981905553
20.5,74.25,625.5585,137.04103,0.2190699,303.02564102564105,0.1025641025641025,0.06393028061938674,0.9848563872123313,0.2972835745460852,0.9963536918882607,0.5739383188701811,Moderate,-0.4520492560775733
20.5,74.5,623.072,152.79247,0.2452244,308.87179487179486,0.282051282051282,0.06366636204569238,0.9805238499916505,0.2683422188734892,0.9899726526927171,0.5653924780594974,Moderate,-0.6012133721363859
20.5,74.75,718.43585,178.81444,0.2488941,302.0769230769231,0.1794871794871795,0.07378833722124119,0.9799159579715878,0.3019801980543574,0.9936189608044563,0.5759162704712548,Moderate,-0.41752492913101596
20.5,75.0,743.12177,202.8643,0.2729893,297.0,0.1538461538461538,0.0764085153015681,0.9759245472835706,0.3271134806121384,0.9945305378323912,0.5809590219918885,Moderate,-0.3295057874522715
20.5,75.25,733.81165,208.00977,0.2834648,295.3333333333333,0.1794871794871795,0.07542033368430559,0.9741892629670957,0.33536430569423825,0.9936189608044563,0.5816510171870273,Moderate,-0.3174272975896037
20.5,75.5,719.5371,192.7716,0.26791057,293.64102564102564,0.1794871794871795,0.07390522454449915,0.9767658475094891,0.3437420665468318,0.9936189608044563,0.5835161827512025,Moderate,-0.2848716042591445
20.5,75.75,739.06665,185.68759,0.25124606,292.56410256410254,0.1794871794871795,0.07597810247769542,0.9795263518142706,0.34907336890757334,0.9936189608044563,0.585894432679505,Moderate,-0.24336023560848088
20.5,76.0,875.72675,206.5035,0.23580813,301.0,0.5384615384615384,0.09048328593754963,0.9820836710646965,0.3073115004150989,0.980856882413369,0.579342424233801,Moderate,-0.35772283255640264
20.5,76.25,831.3049,192.18411,0.23118368,294.1025641025641,0.3333333333333333,0.08576832462933952,0.9828497190392392,0.34145722267794276,0.9881494986368475,0.5867717463434121,Moderate,-0.22804708853705188
20.5,76.5,758.1236,197.1225,0.26001367,298.15384615384613,0.1794871794871795,0.07800081836869263,0.9780739823688057,0.3214013709399156,0.9936189608044563,0.5806037554919063,Moderate,-0.33570681724080925
20.5,76.75,879.21466,246.94942,0.280875,304.94871794871796,0.6153846153846154,0.09085349475813047,0.9746182677232226,0.2877633917590471,0.9781221513295646,0.5729938315424454,Moderate,-0.4685348916623497
20.5,77.0,851.52673,201.95198,0.23716459,295.94871794871796,0.3076923076923077,0.0879146815692509,0.9818589711683741,0.3323178472023859,0.9890610756647823,0.5855679856195416,Moderate,-0.24905823399367988
20.5,77.25,849.1675,199.72716,0.23520349,298.2307692307692,0.358974358974359,0.08766427150827485,0.9821838307047245,0.321020563628434,0.9872379216089127,0.5828588322565786,Moderate,-0.29634538520634107
20.5,77.5,857.5869,216.77293,0.2527708,291.35897435897436,0.358974358974359,0.08855791158040928,0.9792737760509465,0.3550393501207838,0.9872379216089127,0.5892031679132443,Moderate,-0.18560763087983154
20.5,77.75,885.26825,263.8885,0.29808873,299.8974358974359,0.358974358974359,0.09149602636421549,0.9717667841952733,0.31276973854633405,0.9872379216089127,0.5797539320695779,Moderate,-0.350540133517801
20.5,78.0,943.9942,215.2614,0.22803254,290.94871794871796,0.4102564102564102,0.09772923326662683,0.9833717107170604,0.3570703224486853,0.985414767553043,0.592929454037251,Moderate,-0.12056684809637612
20.5,78.25,973.3715,244.29456,0.25097772,285.64102564102564,0.5897435897435898,0.100847357181765,0.9795708027897355,0.3833460269409109,0.9790337283574994,0.5965745453295204,Moderate,-0.0569432875117569
20.5,78.5,1016.137,279.22003,0.27478582,285.97435897435895,0.5128205128205128,0.10538651252595393,0.9756269507029555,0.381695861924491,0.9817684594413039,0.5973039786787492,Moderate,-0.04421133015707375
20.5,78.75,1041.4835,289.93518,0.2783867,287.28205128205127,0.717948717948718,0.10807680495633556,0.9750304588324473,0.3752221376293049,0.9744758432178253,0.5948440445253298,Moderate,-0.08714846316556141
20.5,79.0,1057.8147,276.9339,0.2617981,283.61538461538464,0.7435897435897436,0.10981020813780235,0.9777783885171664,0.39337395280992427,0.9735642661898906,0.5994535166800897,Moderate,-0.0066920335766897715
20.5,79.25,1066.5845,323.4565,0.30326384,298.0769230769231,0.8717948717948718,0.110741039872202,0.970909518459124,0.3217821782513969,0.9690063810502165,0.5825577224892751,Moderate,-0.3016011316298366
20.5,79.5,1227.9586,346.33047,0.2820376,285.35897435897436,0.9743589743589745,0.1278693818401126,0.9744256810642246,0.38474232041634304,0.9653600729384773,0.6002557171359779,High,0.007310043522025331
20.5,79.75,1370.9481,367.82385,0.2682989,288.97435897435895,1.3076923076923077,0.14304637154180916,0.9767015199873073,0.36684437677671133,0.9535095715753248,0.5988355597085431,Moderate,-0.017478216875108015
20.5,80.0,1495.1342,385.69745,0.25796846,276.61538461538464,1.205128205128205,0.15622755729876237,0.9784127748691062,0.42802741815474343,0.9571558796870641,0.6163659144596199,High,0.28850687324881924
20.5,80.25,1460.6971,342.6821,0.23460175,272.2307692307692,1.1025641025641026,0.1525723832331401,0.982283509954841,0.4497334349091907,0.9608021877988032,0.6214898263901912,High,0.3779426363081291
20.5,80.5,1339.0807,288.72418,0.21561372,274.20512820512823,1.0,0.13966394694685746,0.9854289092827732,0.4399593805811647,0.9644484959105425,0.6173604114986191,High,0.3058654076554015
20.5,80.75,1390.1438,325.65704,0.23426141,274.7692307692308,1.2820512820512822,0.14508381443948248,0.9823398878522462,0.4371667936303002,0.9544211486032596,0.6151487621717813,High,0.2672619835830264
20.5,81.0,1343.1918,329.12115,0.24502917,274.61538461538464,1.3076923076923077,0.14010030152088315,0.9805561901717952,0.4379284082532632,0.9535095715753248,0.6131322125436975,High,0.23206394404245909
20.5,81.25,1207.825,275.33524,0.22795956,275.02564102564105,0.8717948717948718,0.1257323896843384,0.9833837999776606,0.4358974359253617,0.9690063810502165,0.6129967493473432,High,0.2296994899892732
20.5,81.5,1190.5453,258.16388,0.21684507,275.61538461538464,0.7692307692307693,0.1238983121545309,0.9852249340698391,0.43297791320400325,0.9726526891619558,0.6132344820951087,High,0.23384901675489494
20.5,81.75,1257.3982,305.3876,0.24287263,281.0,1.1025641025641026,0.13099411831392407,0.980913424675146,0.4063214014002964,0.9608021877988032,0.6059914188927238,High,0.10742434490854186
20.5,82.0,1259.205,276.55344,0.21962543,278.79487179487177,0.9487179487179488,0.1311858931295086,0.9847643627269768,0.417237877662767,0.9662716499664121,0.6105623466447532,High,0.18720799789301795
20.5,82.25,1246.5427,264.0293,0.21180926,273.20512820512823,0.7692307692307693,0.1298419091537636,0.9860591245250677,0.4449098756304245,0.9726526891619558,0.6176125012939699,High,0.31026553074732094
20.5,82.5,1236.0332,310.80087,0.25145027,280.7692307692308,0.9743589743589745,0.12872642463727826,0.9794925240819172,0.40746382333474096,0.9653600729384773,0.6063238413132304,High,0.11322664074010054
20.5,82.75,1283.4628,344.2352,0.26820818,268.5128205128205,0.7948717948717948,0.13376063030101992,0.9767165479089521,0.46813912163079796,0.9717411121340209,0.6208704284272089,High,0.3671313011003176
20.5,83.0,1399.5641,376.61914,0.26909745,267.5897435897436,1.0769230769230769,0.14608369062680315,0.9765692388273701,0.4727088093685763,0.9617137648267381,0.6229376199752833,High,0.40321327440448745
20.5,83.25,1409.7042,350.34772,0.2485257,268.4871794871795,1.1794871794871795,0.14715996680983878,0.9799769840555159,0.4682660574012917,0.9580674567149988,0.6223123117158387,High,0.39229877741693236
20.5,83.5,1451.5638,300.5163,0.20702933,256.97435897435895,1.0,0.1516029693947638,0.9868509280249338,0.5252602183530274,0.9644484959105425,0.6383577904729038,High,0.6723659713372692
20.5,83.75,1467.2415,324.05942,0.22086304,255.10256410256412,0.7692307692307693,0.1532670097015436,0.9845593505344407,0.5345265295990778,0.9726526891619558,0.6421884187543778,High,0.7392280033144664
20.5,84.0,1407.159,305.10117,0.21682067,279.4102564102564,0.7692307692307693,0.1468898177835903,0.9852289759711633,0.4141914191709146,0.9726526891619558,0.6163756454525398,High,0.28867672370466396
20.5,84.25,1358.1686,268.49573,0.19768955,256.94871794871796,0.5897435897435898,0.1416899478890736,0.9883980783999351,0.5253871541235211,0.9790337283574994,0.6394423668807849,High,0.6912968038631438
20.5,84.5,1379.2598,233.89438,0.16957964,256.1794871794872,0.4358974358974359,0.1439285802725453,0.9930545325988295,0.5291952272383365,0.9845031905251083,0.6434070503104153,High,0.7604987129947196
20.5,84.75,1378.0466,238.67476,0.17319788,269.71794871794873,0.5384615384615384,0.1437998105103872,0.9924551650149203,0.4621731404175873,0.980856882413369,0.6289025830937058,High,0.5073292380169359
20.5,85.0,1471.2257,260.63953,0.17715809,257.7435897435897,0.5897435897435898,0.15368989503486877,0.9917991495213451,0.5214521452382122,0.9790337283574994,0.6431056170278142,High,0.755237319745539
20.5,85.25,1645.1871,363.7266,0.22108524,268.79487179487177,1.205128205128205,0.17215426043437515,0.9845225427281191,0.46674282815536583,0.9571558796870641,0.6304144493651815,High,0.5337182383481701
20.5,85.5,1604.9375,307.1654,0.19138777,254.51282051282053,0.8974358974358975,0.16788214419718706,0.9894419789297307,0.5374460523204361,0.9680948040222817,0.6472380494612464,High,0.82736721834312
20.5,85.75,1561.2147,281.0508,0.1800206,256.0769230769231,0.9743589743589745,0.16324138046747727,0.9913249698918521,0.5297029703203117,0.9653600729384773,0.644084268911888,High,0.7723192835278102
20.5,86.0,1611.9825,310.30057,0.19249624,259.05128205128204,1.2307692307692308,0.16862990464427202,0.9892583589969082,0.514978420943026,0.9562443026591292,0.6399603209958962,High,0.7003374786722283
20.5,86.25,1626.2179,326.13412,0.20054762,258.12820512820514,1.205128205128205,0.17014085838003254,0.9879246342639618,0.5195481086808043,0.9571558796870641,0.6412220077379271,High,0.7223596988126849
20.5,86.5,1605.5901,339.64328,0.21153797,253.6153846153846,1.1538461538461535,0.16795141154534426,0.9861040641730288,0.5418888042877207,0.9589790337429336,0.645033958800138,High,0.7888957276541407
20.5,86.75,1604.5797,317.88358,0.19811018,251.7948717948718,1.051282051282051,0.16784416709456576,0.9883284003280494,0.5509012439927836,0.9626253418546729,0.6482719344726071,High,0.845413253513033
20.75,70.75,932.46936,430.73776,0.46193236,316.3076923076923,1.4871794871794872,0.09650597996485502,0.9446258093975733,0.23153084543027458,0.9471285323797811,0.5481965485198501,Moderate,-0.9013612085417214
20.75,71.0,915.66864,445.43396,0.4864576,316.3076923076923,1.6153846153846154,0.09472274165420222,0.9405631618552335,0.23153084543027458,0.9425706472401071,0.5455064438561508,Moderate,-0.9483158725889097
20.75,72.75,1852.1953,470.06638,0.25378877,282.9230769230769,3.0256410256410255,0.19412623263909468,0.9791051475963961,0.39680121861325823,0.8924339107036926,0.6054828780894023,High,0.09854797556259509
20.75,73.0,1872.4832,522.1819,0.27887133,284.4871794871795,3.41025641025641,0.19627960228769858,0.9749501790521702,0.3890581366131337,0.8787602552846705,0.6001231165931464,High,0.004995555901842898
20.75,73.25,1914.9003,475.9166,0.24853335,284.8205128205128,3.2564102564102564,0.20078177825079963,0.9799757168200598,0.3874079715967138,0.8842297174522793,0.6037674863626674,High,0.06860652260537176
20.75,73.5,2085.8743,775.2516,0.37166744,273.84615384615387,3.358974358974359,0.21892905925575357,0.9595783462696897,0.4417364813680785,0.88058340934054,0.6140664529528992,High,0.2483707239032273
20.75,73.75,1488.7023,569.69385,0.38267815,272.6666666666667,1.435897435897436,0.1555448716465827,0.9577544035102746,0.44757552681079527,0.9489516864356508,0.6128550893426152,High,0.2272268732094577
20.75,74.0,710.1381,216.34431,0.30465102,302.4871794871795,0.1282051282051282,0.07290760915171685,0.9706797297427737,0.2999492257264559,0.995442114860326,0.5733925890415811,Moderate,-0.46157474447519026
20.75,74.25,616.64984,131.10214,0.21260387,300.53846153846155,0.0256410256410256,0.06298471020284625,0.9859274960328035,0.30959634428398797,0.9990884229720652,0.5770686616688686,Moderate,-0.3974104175043635
20.75,74.5,609.5671,148.2481,0.24320227,301.4871794871795,0.1025641025641025,0.06223294400994542,0.9808588192508624,0.3048997207757158,0.9963536918882607,0.5739529551429076,Moderate,-0.4517937859919488
20.75,74.75,694.8072,181.21124,0.26080796,295.87179487179486,0.0,0.07128037840108312,0.9779424068850834,0.3326986545138675,1.0,0.5824094461443693,Moderate,-0.30418923389037145
20.75,75.0,751.8347,198.16734,0.26357833,299.6923076923077,0.1794871794871795,0.07733331082069086,0.9774834904026403,0.3137852247102849,0.9936189608044563,0.5787326509900383,Moderate,-0.368366172271842
20.75,75.25,720.5029,207.49516,0.28798658,302.4871794871795,0.2564102564102564,0.07400773512502358,0.9734402224519366,0.2999492257264559,0.9908842297206519,0.5732732787259454,Moderate,-0.4636572566776469
20.75,75.5,760.7825,185.23898,0.24348482,299.9230769230769,0.282051282051282,0.07828303557987137,0.9808120143648311,0.31264280277584033,0.9899726526927171,0.5787096379935166,Moderate,-0.36876785460598266
20.75,75.75,750.8111,182.53148,0.24311239,304.0,0.282051282051282,0.07722466531414209,0.9808737080250846,0.29246001526731924,0.9899726526927171,0.5743709928271569,Moderate,-0.44449711114956636
20.75,76.0,746.40814,171.04565,0.22915834,298.5897435897436,0.2564102564102564,0.07675733254791113,0.9831852200403876,0.31924346284152016,0.9908842297206519,0.5803932547729372,Moderate,-0.3393810202092893
20.75,76.25,719.07574,192.27502,0.2673919,301.1025641025641,0.1538461538461538,0.0738562555225166,0.976851766073417,0.3068037573331236,0.9945305378323912,0.5763632040998318,Moderate,-0.40972388753423183
20.75,76.5,744.5641,199.62788,0.26811376,304.46153846153845,0.282051282051282,0.07656160505680502,0.9767321887418633,0.2901751713984302,0.9899726526927171,0.5726797261553727,Moderate,-0.4740174712528152
20.75,76.75,787.99664,197.91805,0.2511661,297.15384615384613,0.2307692307692307,0.08117156041925137,0.9795395973236921,0.3263518659891754,0.9917958067485867,0.5824556923416802,Moderate,-0.3033820256476983
20.75,77.0,820.48895,193.6774,0.2360512,297.5128205128205,0.2307692307692307,0.0846203133294604,0.9820434061075293,0.3245747652022616,0.9917958067485867,0.5837608502533194,Moderate,-0.28060103422512883
20.75,77.25,855.1575,229.13354,0.2679431,308.56410256410254,0.4871794871794871,0.0883000536343272,0.9767604588598958,0.2698654481194154,0.9826800364692386,0.5703232295464649,Moderate,-0.5151491447124804
20.75,77.5,846.6262,202.66922,0.23938453,291.3333333333333,0.3076923076923077,0.08739453643032213,0.9814912343476481,0.35516628589127774,0.9890610756647823,0.5898896956104598,Moderate,-0.17362457393158942
20.75,77.75,855.0122,221.03004,0.25851098,297.5897435897436,0.282051282051282,0.08828463140679542,0.9783229055122855,0.32419395789078,0.9899726526927171,0.5833980705514452,Moderate,-0.28693320384458704
20.75,78.0,860.083,221.74312,0.25781596,290.61538461538464,0.2307692307692307,0.08882284910375472,0.9784380367523826,0.3587204874651052,0.9917958067485867,0.5909494130993899,Moderate,-0.15512764355222816
20.75,78.25,961.4369,234.75063,0.24416645,285.5128205128205,0.4871794871794871,0.09958061171238532,0.9806991012009116,0.3839807057933802,0.9826800364692386,0.5975151090899292,Moderate,-0.04052613617154658
20.75,78.5,981.4036,258.2275,0.2631206,289.5897435897436,0.5384615384615384,0.10169988900391276,0.9775593141523592,0.36379791828485897,0.980856882413369,0.5928735994995777,Moderate,-0.12154176594524146
20.75,78.75,1006.8092,261.4706,0.25970224,284.02564102564105,0.6666666666666666,0.10439645434308398,0.9781255712757485,0.39134298048202276,0.976298997273695,0.5981936745366906,Moderate,-0.028682057011111605
20.75,79.0,1078.1063,245.46045,0.2276774,281.2307692307692,0.5897435897435898,0.1119639705065843,0.9834305402595312,0.4051789794658518,0.9790337283574994,0.6052410541994033,High,0.09432703960173562
20.75,79.25,1139.0466,263.4981,0.23133215,282.5897435897436,0.6923076923076923,0.11843220982148714,0.982825124732288,0.39845138362967814,0.9753874202457602,0.6047730759168939,High,0.08615867227643113
20.75,79.5,1239.3651,307.75568,0.2483172,285.0,0.8974358974358975,0.1290800744646228,0.9800115224336349,0.3865194212032569,0.9680948040222817,0.6030544881940174,High,0.05616143452869346
20.75,79.75,1245.4015,336.0509,0.2698334,280.6923076923077,0.9487179487179488,0.1297207815139888,0.9764473274634534,0.40784463064622256,0.9662716499664121,0.6061649049409076,High,0.11045247211090213
20.75,80.0,1417.2478,346.94617,0.24480276,274.46153846153845,1.0,0.14796064895442787,0.9805936953717469,0.4386900228762264,0.9644484959105425,0.618386747082146,High,0.32377967068556596
20.75,80.25,1349.7928,280.94257,0.20813754,276.0,0.9487179487179488,0.1408009355466046,0.9866673511615516,0.4310738766465958,0.9662716499664121,0.6166898062752915,High,0.29416027090197233
20.75,80.5,1210.0715,237.42877,0.19621053,290.1794871794872,0.717948717948718,0.12597083451675517,0.988643080567827,0.36087839556350065,0.9744758432178253,0.6007466604141398,High,0.01587925534615452
20.75,80.75,1216.0693,231.42857,0.1903087,276.28205128205127,0.6923076923076923,0.12660744453939907,0.989620728702761,0.42967758317116356,0.9753874202457602,0.6151697872331827,High,0.26762896733202257
20.75,81.0,1200.3429,284.95798,0.23739715,280.79487179487177,0.8205128205128205,0.1249382351859517,0.9818204472105068,0.40733688756424724,0.9708295351060862,0.6071113436477832,High,0.12697216821130863
20.75,81.25,1153.6995,272.96295,0.23659797,284.53846153846155,0.8205128205128205,0.11998747725301176,0.9819528327310107,0.38880426507214605,0.9708295351060862,0.6019526881496069,High,0.03692997055237028
20.75,81.5,1150.9623,247.01813,0.21461879,283.3076923076923,0.7948717948717948,0.11969694923374122,0.9855937211223026,0.39489718205585045,0.9717411121340209,0.6042222294953734,High,0.07654387586604854
20.75,81.75,1218.8889,291.81888,0.23941384,283.8205128205128,0.9743589743589745,0.12690671854317487,0.9814863790965082,0.39235846664597374,0.9653600729384773,0.6032553219008936,High,0.05966690380019555
20.75,82.0,1240.3881,282.62964,0.22785582,278.5128205128205,0.9743589743589745,0.1291886562868184,0.9834009846843563,0.41863417113819923,0.9653600729384773,0.6096736955193938,High,0.17169696012208377
20.75,82.25,1259.8896,338.98932,0.2690627,277.9230769230769,0.9743589743589745,0.13125855697650285,0.9765749952237233,0.42155369385955765,0.9653600729384773,0.6091720729054125,High,0.1629413449091161
20.75,82.5,1263.8256,293.21652,0.23200712,276.38461538461536,0.9230769230769232,0.13167632633345477,0.982713314808648,0.42916984008918824,0.9671832269943469,0.6128110013686228,High,0.22645733586198113
20.75,82.75,1287.662,318.35483,0.24723478,270.4871794871795,1.0256410256410255,0.13420633586090625,0.9801908271398387,0.45836506730277193,0.9635369188826076,0.6178668507244378,High,0.3147050948354293
