lat,lon,mean_annual_rf,std_annual,cv,dry_days,heavy_days
16.75,81.5,1152.4197,317.66202,0.27564785,288.35897435897436,0.7435897435897436
16.75,81.75,1199.3378,327.7275,0.27325705,279.1794871794872,0.7948717948717948
16.75,82.0,1206.3601,353.85214,0.29332215,272.61538461538464,0.7692307692307693
16.75,82.25,1171.4834,317.75696,0.27124324,268.8974358974359,0.717948717948718
17.0,73.25,3240.5615,774.7294,0.23907258,253.8717948717949,6.82051282051282
17.0,73.5,3439.1887,781.73486,0.22730212,242.89743589743588,5.564102564102564
17.0,73.75,1835.996,526.1701,0.28658566,247.92307692307693,0.8461538461538461
17.0,74.0,1041.2664,281.14084,0.26999897,273.35897435897436,0.1794871794871795
17.0,74.25,731.36035,198.17911,0.27097327,283.15384615384613,0.0256410256410256
17.0,74.5,616.68085,202.4501,0.32828993,300.53846153846155,0.1025641025641025
17.0,74.75,535.142,155.94717,0.29141268,299.0,0.0512820512820512
17.0,75.0,563.5173,173.17519,0.30731124,305.8205128205128,0.0512820512820512
17.0,75.25,557.51105,169.84746,0.30465308,304.6923076923077,0.0512820512820512
17.0,75.5,515.9995,189.00037,0.36628014,309.84615384615387,0.0512820512820512
17.0,75.75,581.97644,164.83093,0.28322613,300.97435897435895,0.0256410256410256
17.0,76.0,588.8062,172.36714,0.29274002,299.38461538461536,0.0
17.0,76.25,692.6661,222.38538,0.3210571,303.20512820512823,0.1025641025641025
17.0,76.5,657.5269,163.61728,0.24883738,302.38461538461536,0.1538461538461538
17.0,76.75,749.4236,177.56839,0.23693995,288.8974358974359,0.0256410256410256
17.0,77.0,807.564,219.59404,0.27192152,285.05128205128204,0.0256410256410256
17.0,77.25,781.19226,203.47154,0.26046282,296.15384615384613,0.0769230769230769
17.0,77.5,799.1329,212.0275,0.26532194,292.4871794871795,0.0769230769230769
17.0,77.75,869.3653,291.45892,0.33525485,288.7435897435897,0.282051282051282
17.0,78.0,778.31415,183.56506,0.23584957,297.53846153846155,0.1538461538461538
17.0,78.25,763.52344,173.63826,0.22741707,289.87179487179486,0.1538461538461538
17.0,78.5,773.30066,191.8415,0.2480814,291.4102564102564,0.1538461538461538
17.0,78.75,781.7958,220.90785,0.28256464,294.1025641025641,0.1538461538461538
17.0,79.0,804.36145,268.312,0.33357143,308.35897435897436,0.358974358974359
17.0,79.25,797.7536,220.16983,0.27598727,296.6923076923077,0.2564102564102564
17.0,79.5,801.2342,184.63562,0.23043902,293.61538461538464,0.1794871794871795
17.0,79.75,845.27374,246.17578,0.29123795,295.61538461538464,0.3076923076923077
17.0,80.0,1033.4058,367.15475,0.35528615,293.4102564102564,0.6666666666666666
17.0,80.25,989.1335,335.09918,0.33878055,283.28205128205127,0.3846153846153846
17.0,80.5,1138.3156,363.13535,0.31901115,276.79487179487177,0.5128205128205128
17.0,80.75,1094.853,304.64212,0.27824932,285.8974358974359,0.5128205128205128
17.0,81.0,1103.0657,260.61554,0.23626475,275.5897435897436,0.3846153846153846
17.0,81.25,997.01044,297.62424,0.29851666,288.71794871794873,0.3846153846153846
17.0,81.5,1077.5366,306.08292,0.284058,291.79487179487177,0.4358974358974359
17.0,81.75,1133.4572,312.74332,0.27591985,277.38461538461536,0.6923076923076923
17.0,82.0,1141.5942,319.7774,0.28011477,281.84615384615387,1.051282051282051
17.0,82.25,1131.5145,283.62076,0.25065586,269.61538461538464,0.6153846153846154
17.25,73.25,3206.7056,766.5861,0.23905723,244.33333333333337,5.102564102564102
17.25,73.5,2976.1467,782.1517,0.26280683,241.71794871794873,3.41025641025641
17.25,73.75,1521.402,458.60483,0.30143568,262.9230769230769,0.7948717948717948
17.25,74.0,853.82874,214.82224,0.25159875,281.84615384615387,0.1282051282051282
17.25,74.25,704.38574,182.5502,0.25916225,283.0,0.0256410256410256
17.25,74.5,618.78503,209.99284,0.33936316,294.7435897435897,0.1282051282051282
17.25,74.75,511.2822,181.50258,0.35499492,303.87179487179486,0.1025641025641025
17.25,75.0,561.57605,157.99792,0.28134733,301.0769230769231,0.0256410256410256
17.25,75.25,584.3439,158.44466,0.2711497,299.8974358974359,0.0512820512820512
17.25,75.5,568.39,182.60909,0.32127428,309.87179487179486,0.0256410256410256
17.25,75.75,581.9107,161.11905,0.27687934,308.4871794871795,0.0
17.25,76.0,578.98,184.47719,0.31862447,307.56410256410254,0.0769230769230769
17.25,76.25,683.84,209.17921,0.3058891,302.0,0.1794871794871795
17.25,76.5,665.693,229.66856,0.34500673,296.35897435897436,0.0769230769230769
17.25,76.75,749.496,222.90265,0.2974034,294.46153846153845,0.1538461538461538
17.25,77.0,823.9695,212.63603,0.258063,287.7435897435897,0.0256410256410256
17.25,77.25,859.7573,230.26096,0.26782086,285.46153846153845,0.0769230769230769
17.25,77.5,862.1469,233.94759,0.27135468,290.02564102564105,0.1025641025641025
17.25,77.75,856.57684,227.42438,0.26550376,287.5128205128205,0.1282051282051282
17.25,78.0,812.319,192.24954,0.23666756,289.56410256410254,0.1025641025641025
17.25,78.25,803.5456,181.88817,0.226357,290.7692307692308,0.2051282051282051
17.25,78.5,807.88165,238.80243,0.29559085,299.6923076923077,0.2564102564102564
17.25,78.75,821.65643,211.94893,0.25795323,295.1025641025641,0.2051282051282051
17.25,79.0,762.48694,237.34726,0.31128043,303.0769230769231,0.3076923076923077
17.25,79.25,810.43787,233.37677,0.2879638,294.84615384615387,0.3076923076923077
17.25,79.5,856.98016,199.37946,0.23265353,294.79487179487177,0.3333333333333333
17.25,79.75,942.84436,243.25642,0.25800273,293.15384615384613,0.3846153846153846
17.25,80.0,970.3836,280.38223,0.2889396,296.9230769230769,0.2564102564102564
17.25,80.25,1098.4513,318.11124,0.28959978,280.9230769230769,0.3846153846153846
17.25,80.5,1131.0579,361.10098,0.31925952,281.46153846153845,0.4615384615384615
17.25,80.75,1166.4537,330.8954,0.2836764,280.1025641025641,0.6666666666666666
17.25,81.0,1192.4785,318.73822,0.26729053,275.97435897435895,0.5128205128205128
17.25,81.25,1175.7931,289.78378,0.24645814,270.4102564102564,0.4102564102564102
17.25,81.5,1214.1649,317.18167,0.26123443,275.84615384615387,0.6153846153846154
17.25,81.75,1185.3231,291.56946,0.24598311,263.97435897435895,0.5384615384615384
17.25,82.0,1079.8916,344.68994,0.3191894,290.46153846153845,0.6923076923076923
17.25,82.25,1138.2506,285.61237,0.2509222,282.0,0.6666666666666666
17.25,82.5,1157.1101,275.71555,0.23827943,270.53846153846155,0.4615384615384615
17.5,73.0,2946.0457,761.9221,0.25862536,253.15384615384616,4.923076923076923
17.5,73.25,3253.9058,720.07135,0.22129446,243.84615384615384,4.923076923076923
17.5,73.5,3421.495,812.7844,0.23755242,245.43589743589743,5.743589743589744
17.5,73.75,1512.6143,381.53046,0.2522325,258.1025641025641,0.6153846153846154
17.5,74.0,933.8135,244.6436,0.26198336,277.46153846153845,0.1794871794871795
17.5,74.25,590.0656,215.60506,0.36539167,300.38461538461536,0.0512820512820512
17.5,74.5,557.16016,230.56348,0.41381904,296.94871794871796,0.0256410256410256
17.5,74.75,505.39514,221.54825,0.4383664,310.15384615384613,0.1025641025641025
17.5,75.0,587.3774,174.34041,0.29681158,305.7435897435897,0.0769230769230769
17.5,75.25,588.8539,189.5172,0.3218408,311.0,0.1282051282051282
17.5,75.5,589.6297,171.78963,0.2913517,304.6666666666667,0.0769230769230769
17.5,75.75,668.4591,179.37167,0.26833606,297.64102564102564,0.0256410256410256
17.5,76.0,633.5883,198.32463,0.31301814,308.46153846153845,0.0256410256410256
17.5,76.25,603.55536,216.53297,0.3587624,310.02564102564105,0.0512820512820512
17.5,76.5,695.34735,201.89581,0.29035246,297.87179487179486,0.0769230769230769
17.5,76.75,739.0784,256.6568,0.347266,302.97435897435895,0.2307692307692307
17.5,77.0,767.8808,237.83989,0.30973542,288.9230769230769,0.0256410256410256
17.5,77.25,922.32,297.59598,0.3226602,294.8974358974359,0.2051282051282051
17.5,77.5,840.07196,245.46426,0.29219434,291.6666666666667,0.1282051282051282
17.5,77.75,918.4514,261.6688,0.28490216,284.0769230769231,0.1538461538461538
17.5,78.0,907.15753,223.26744,0.2461176,288.15384615384613,0.1282051282051282
17.5,78.25,871.34735,185.3481,0.21271436,294.4102564102564,0.3076923076923077
17.5,78.5,855.91284,194.43289,0.22716436,289.6923076923077,0.1794871794871795
17.5,78.75,830.9836,222.27615,0.26748562,303.6666666666667,0.3076923076923077
17.5,79.0,806.5019,286.15277,0.35480732,293.5128205128205,0.2564102564102564
17.5,79.25,857.28546,258.9659,0.30207664,289.1794871794872,0.3076923076923077
17.5,79.5,959.47736,258.24185,0.26914847,283.56410256410254,0.2564102564102564
17.5,79.75,1052.1504,290.28354,0.27589548,287.61538461538464,0.3333333333333333
17.5,80.0,1098.4181,290.15558,0.26415768,284.71794871794873,0.4358974358974359
17.5,80.25,1061.5942,352.15775,0.33172536,283.87179487179486,0.3846153846153846
17.5,80.5,1187.7212,376.58347,0.31706387,280.84615384615387,0.5128205128205128
17.5,80.75,1227.4299,317.66898,0.25880823,277.4102564102564,0.6153846153846154
17.5,81.0,1198.9283,287.71445,0.23997635,278.5897435897436,0.4871794871794871
17.5,81.25,1245.5868,300.0003,0.24085058,259.64102564102564,0.3333333333333333
17.5,81.5,1231.5253,332.76303,0.27020398,263.7692307692308,0.5384615384615384
17.5,81.75,1195.6624,279.0168,0.23335753,265.61538461538464,0.4615384615384615
17.5,82.0,1164.8926,317.25626,0.27234808,259.46153846153845,0.3333333333333333
17.5,82.25,1173.012,283.65945,0.24182145,265.97435897435895,0.5384615384615384
17.5,82.5,1163.5283,247.32191,0.21256201,269.38461538461536,0.5128205128205128
17.5,82.75,1140.7588,245.41086,0.2151295,277.8205128205128,0.5384615384615384
17.75,73.0,3009.4607,872.97015,0.29007527,254.43589743589743,5.743589743589744
17.75,73.25,3526.6975,779.9774,0.22116369,251.2051282051282,6.871794871794871
17.75,73.5,3944.0273,852.8823,0.21624656,236.74358974358975,7.384615384615385
17.75,73.75,1502.5743,548.686,0.36516395,263.4871794871795,0.8717948717948718
17.75,74.0,829.5261,281.00876,0.33875817,286.2307692307692,0.2051282051282051
17.75,74.25,613.4555,239.17534,0.38988212,295.1025641025641,0.0769230769230769
17.75,74.5,576.9861,236.07104,0.40914512,302.97435897435895,0.0256410256410256
17.75,74.75,603.2289,286.3357,0.47467172,304.2307692307692,0.2564102564102564
17.75,75.0,625.32605,216.50204,0.34622267,303.3076923076923,0.0512820512820512
17.75,75.25,649.66406,214.53212,0.33022007,307.3333333333333,0.1794871794871795
17.75,75.5,629.13666,215.2923,0.34220275,309.61538461538464,0.1025641025641025
17.75,75.75,728.721,206.06842,0.28278095,297.0769230769231,0.0512820512820512
17.75,76.0,723.71826,196.90839,0.27207878,289.35897435897436,0.0
17.75,76.25,687.72723,204.16505,0.29686922,296.79487179487177,0.0256410256410256
17.75,76.5,701.49677,240.70023,0.3431238,298.6923076923077,0.0512820512820512
17.75,76.75,729.99036,272.70673,0.3735758,297.35897435897436,0.1025641025641025
17.75,77.0,796.02966,234.67203,0.2948031,290.5128205128205,0.0769230769230769
17.75,77.25,813.6774,249.60397,0.30676034,300.6923076923077,0.1025641025641025
17.75,77.5,917.23987,223.71309,0.24389812,287.20512820512823,0.1538461538461538
17.75,77.75,869.91547,238.44765,0.2741044,293.2307692307692,0.1025641025641025
17.75,78.0,937.5792,246.13936,0.26252645,286.7692307692308,0.1538461538461538
17.75,78.25,869.63544,239.76747,0.2757103,290.56410256410254,0.1794871794871795
17.75,78.5,821.49817,240.08707,0.29225513,295.5128205128205,0.2307692307692307
17.75,78.75,755.7582,253.2297,0.3350671,299.6923076923077,0.2564102564102564
17.75,79.0,815.8514,227.51653,0.27887008,304.94871794871796,0.2307692307692307
17.75,79.25,919.28143,304.57364,0.33131707,292.46153846153845,0.358974358974359
17.75,79.5,1026.179,333.21478,0.3247141,286.64102564102564,0.4615384615384615
17.75,79.75,1123.6887,336.86124,0.29978162,286.3076923076923,0.3846153846153846
17.75,80.0,1153.4259,308.8753,0.26778945,280.0,0.358974358974359
17.75,80.25,1151.6228,329.33157,0.28597173,279.5128205128205,0.3846153846153846
17.75,80.5,1222.3217,349.42273,0.28586808,278.87179487179486,0.4871794871794871
17.75,80.75,1277.8037,328.13965,0.25679973,275.6666666666667,0.6410256410256411
17.75,81.0,1212.3541,308.2384,0.2542478,277.05128205128204,0.5384615384615384
17.75,81.25,1218.9127,335.8024,0.27549338,281.6923076923077,0.6153846153846154
17.75,81.5,1286.7228,409.47302,0.3182294,257.2564102564103,0.3076923076923077
17.75,81.75,1180.7047,441.43106,0.37387085,258.56410256410254,0.3846153846153846
17.75,82.0,1289.8093,365.30054,0.28322056,266.56410256410254,0.5128205128205128
17.75,82.25,1239.2916,283.26254,0.2285681,254.51282051282053,0.4358974358974359
17.75,82.5,1135.4237,255.17122,0.22473656,269.43589743589746,0.5128205128205128
17.75,82.75,1155.5039,263.733,0.22824068,280.3076923076923,0.5641025641025641
17.75,83.0,1098.1838,288.29483,0.26251966,290.0,0.7948717948717948
17.75,83.25,1074.5664,281.1625,0.26165205,283.56410256410254,0.7948717948717948
18.0,73.0,3157.4211,767.32623,0.24302308,253.43589743589743,6.282051282051282
18.0,73.25,3608.2317,728.7398,0.20196591,246.76923076923077,6.333333333333333
18.0,73.5,4742.754,1066.3256,0.22483258,238.97435897435895,11.76923076923077
18.0,73.75,1345.442,560.2037,0.41637146,263.8205128205128,0.6410256410256411
18.0,74.0,757.8748,359.60162,0.47448683,290.84615384615387,0.2307692307692307
18.0,74.25,584.7783,260.48355,0.44543982,312.12820512820514,0.1282051282051282
18.0,74.5,592.075,241.20097,0.40738246,306.4102564102564,0.2307692307692307
18.0,74.75,601.5281,273.9325,0.45539436,308.8974358974359,0.2307692307692307
18.0,75.0,590.6759,237.7767,0.4025502,309.15384615384613,0.1025641025641025
18.0,75.25,643.61816,213.79102,0.33217058,300.84615384615387,0.1025641025641025
18.0,75.5,640.15546,215.03693,0.3359136,300.0769230769231,0.0512820512820512
18.0,75.75,763.5291,223.72925,0.29301992,288.7692307692308,0.0512820512820512
18.0,76.0,797.96674,237.5235,0.29766092,293.46153846153845,0.1025641025641025
18.0,76.25,804.202,229.99614,0.28599298,283.0769230769231,0.0512820512820512
18.0,76.5,787.64966,227.7816,0.2891915,287.20512820512823,0.0512820512820512
18.0,76.75,755.4987,231.7429,0.30674163,288.4871794871795,0.0256410256410256
18.0,77.0,859.595,225.5786,0.2624243,290.12820512820514,0.2051282051282051
18.0,77.25,900.15625,225.01569,0.24997403,287.46153846153845,0.1282051282051282
18.0,77.5,963.6846,262.50616,0.27239844,287.1794871794872,0.3333333333333333
18.0,77.75,969.61536,319.05115,0.3290492,286.79487179487177,0.4102564102564102
18.0,78.0,1032.4138,280.41504,0.2716111,291.56410256410254,0.4871794871794871
18.0,78.25,939.54565,287.53253,0.30603358,289.7435897435897,0.2307692307692307
18.0,78.5,834.6223,257.7319,0.30880064,292.5897435897436,0.1538461538461538
18.0,78.75,837.5094,287.33737,0.34308556,292.35897435897436,0.1794871794871795
18.0,79.0,920.6681,271.2999,0.2946772,288.0769230769231,0.2564102564102564
18.0,79.25,934.44763,304.6873,0.32606137,299.7435897435897,0.3846153846153846
18.0,79.5,968.4592,335.06223,0.34597453,293.79487179487177,0.4871794871794871
18.0,79.75,1095.9235,273.05725,0.24915722,283.6666666666667,0.4358974358974359
18.0,80.0,1232.1818,343.8778,0.27908042,274.84615384615387,0.6153846153846154
18.0,80.25,1252.3479,346.37216,0.27657822,278.6666666666667,0.5897435897435898
18.0,80.5,1324.9587,315.69025,0.2382642,267.87179487179486,0.5384615384615384
18.0,80.75,1370.9769,339.0526,0.2473073,267.6923076923077,0.7435897435897436
18.0,81.0,1280.2953,299.20865,0.23370284,267.46153846153845,0.3076923076923077
18.0,81.25,1322.0844,308.79468,0.23356655,264.43589743589746,0.3333333333333333
18.0,81.5,1444.9006,383.2965,0.26527533,254.7948717948718,0.5897435897435898
18.0,81.75,1405.338,371.4923,0.26434374,244.66666666666663,0.5641025641025641
18.0,82.0,1346.9719,326.76254,0.24259046,247.07692307692307,0.3333333333333333
18.0,82.25,1284.168,266.0671,0.20719028,245.43589743589743,0.3846153846153846
18.0,82.5,1263.9846,278.80563,0.22057676,254.5897435897436,0.4871794871794871
18.0,82.75,1202.3602,256.56912,0.21338789,264.46153846153845,0.4358974358974359
18.0,83.0,1141.6581,261.05966,0.22866711,268.64102564102564,0.5128205128205128
18.0,83.25,1048.6268,271.31824,0.2587367,281.15384615384613,0.5641025641025641
18.0,83.5,1045.6635,237.82748,0.22744171,276.84615384615387,0.4615384615384615
18.25,72.75,2821.2183,752.54193,0.2667436,256.5128205128205,5.17948717948718
18.25,73.0,3251.0286,752.7349,0.23153746,253.1794871794872,6.0256410256410255
18.25,73.25,3597.9817,704.8939,0.1959137,248.53846153846155,6.923076923076923
18.25,73.5,2893.1726,1001.3113,0.34609455,251.97435897435895,4.282051282051282
18.25,73.75,1257.1985,554.07117,0.44071892,266.6666666666667,0.5641025641025641
18.25,74.0,727.1505,480.0451,0.66017294,295.87179487179486,0.2307692307692307
18.25,74.25,583.7324,289.82812,0.49650854,305.0769230769231,0.1794871794871795
18.25,74.5,585.4323,237.97575,0.40649575,312.8205128205128,0.282051282051282
18.25,74.75,588.43097,224.34001,0.3812512,307.05128205128204,0.1025641025641025
18.25,75.0,603.6364,220.73962,0.36568308,310.1794871794872,0.1282051282051282
18.25,75.25,617.3332,219.74603,0.3559602,310.6923076923077,0.0769230769230769
18.25,75.5,659.4278,231.76935,0.35147038,305.43589743589746,0.1282051282051282
18.25,75.75,737.0053,231.4322,0.314017,291.9230769230769,0.1025641025641025
18.25,76.0,799.7372,271.24042,0.33916193,291.9230769230769,0.1282051282051282
18.25,76.25,795.7911,253.2029,0.3181776,294.6666666666667,0.0769230769230769
18.25,76.5,792.3653,241.7865,0.30514523,290.02564102564105,0.0769230769230769
18.25,76.75,824.3063,220.49255,0.26748863,283.1794871794872,0.1025641025641025
18.25,77.0,857.33014,241.53246,0.2817263,293.61538461538464,0.2051282051282051
18.25,77.25,894.13684,270.0808,0.3020576,300.1025641025641,0.282051282051282
18.25,77.5,982.64685,305.2317,0.31062195,282.97435897435895,0.3333333333333333
18.25,77.75,1006.56573,306.89752,0.30489567,289.6666666666667,0.3846153846153846
18.25,78.0,1059.3418,284.8557,0.2688988,285.8205128205128,0.6153846153846154
18.25,78.25,984.7208,276.96463,0.28126207,293.61538461538464,0.4615384615384615
18.25,78.5,897.8847,265.1284,0.2952811,297.4102564102564,0.1794871794871795
18.25,78.75,883.59937,281.13458,0.31816974,291.15384615384613,0.282051282051282
18.25,79.0,971.816,297.73816,0.30637297,291.15384615384613,0.3846153846153846
18.25,79.25,965.25543,288.10764,0.29847813,300.1794871794872,0.4615384615384615
18.25,79.5,1106.3816,344.18893,0.31109422,294.4871794871795,0.5897435897435898
18.25,79.75,1140.0729,367.8785,0.32267982,287.3333333333333,0.7692307692307693
18.25,80.0,1290.9656,360.8387,0.2795107,284.7692307692308,0.717948717948718
18.25,80.25,1380.3241,363.94138,0.2636637,277.87179487179486,1.1025641025641026
18.25,80.5,1465.9043,384.91153,0.26257616,271.46153846153845,1.1794871794871795
18.25,80.75,1644.9994,485.9077,0.29538473,270.84615384615387,1.4102564102564104
18.25,81.0,1735.6084,413.97543,0.23851891,253.94871794871796,1.0256410256410255
18.25,81.25,1650.084,345.13187,0.20916018,257.5128205128205,1.051282051282051
18.25,81.5,1591.6104,392.55685,0.24664131,263.0,1.051282051282051
18.25,81.75,1558.8182,409.81464,0.26290086,257.6923076923077,0.8717948717948718
18.25,82.0,1504.6232,418.49817,0.27814153,241.53846153846155,0.6923076923076923
18.25,82.25,1379.0813,368.5876,0.2672704,243.64102564102564,0.5641025641025641
18.25,82.5,1338.0165,379.42734,0.2835745,248.28205128205127,0.5897435897435898
18.25,82.75,1239.4471,347.53848,0.28039798,251.3846153846154,0.4871794871794871
18.25,83.0,1127.3668,278.99313,0.24747325,267.94871794871796,0.3333333333333333
18.25,83.25,1127.2101,268.08304,0.23782882,275.2564102564103,0.5384615384615384
18.25,83.5,1037.7402,241.5758,0.23279025,295.1025641025641,0.5641025641025641
18.25,83.75,1115.3005,271.52344,0.24345316,280.94871794871796,0.7435897435897436
18.5,72.75,2533.0906,606.19464,0.2393103,262.7435897435897,4.846153846153846
18.5,73.0,3405.8958,679.7733,0.19958724,255.51282051282053,7.17948717948718
18.5,73.25,3839.516,789.0366,0.20550418,251.46153846153845,7.487179487179487
18.5,73.5,2040.3022,997.44965,0.48887348,268.5897435897436,2.641025641025641
18.5,73.75,1101.0404,781.9681,0.71020836,284.71794871794873,0.8717948717948718
18.5,74.0,726.5947,481.6036,0.6628229,293.35897435897436,0.282051282051282
18.5,74.25,564.7771,214.99188,0.3806668,307.2307692307692,0.0512820512820512
18.5,74.5,536.0274,194.17828,0.36225438,321.0769230769231,0.2307692307692307
18.5,74.75,574.3133,186.41136,0.32458133,311.3076923076923,0.0512820512820512
18.5,75.0,628.8864,202.34325,0.32174847,308.6923076923077,0.1282051282051282
18.5,75.25,673.5035,211.50684,0.3140397,299.2307692307692,0.1025641025641025
18.5,75.5,755.02997,283.52142,0.37551016,298.7692307692308,0.1538461538461538
18.5,75.75,766.43884,248.00168,0.3235766,295.56410256410254,0.1282051282051282
18.5,76.0,760.91437,226.08157,0.29711828,295.0769230769231,0.0769230769230769
18.5,76.25,783.10535,231.72917,0.2959106,287.1794871794872,0.0512820512820512
18.5,76.5,830.52246,228.1745,0.2747361,286.4102564102564,0.1025641025641025
18.5,76.75,902.97424,240.88425,0.26676756,292.46153846153845,0.358974358974359
18.5,77.0,874.0525,234.43227,0.26821303,289.46153846153845,0.3333333333333333
18.5,77.25,858.2194,249.01247,0.2901501,288.12820512820514,0.1025641025641025
18.5,77.5,922.65906,300.28763,0.3254589,296.46153846153845,0.4358974358974359
18.5,77.75,1166.0471,440.3247,0.3776217,292.05128205128204,0.9743589743589745
18.5,78.0,1092.6515,362.45776,0.33172312,287.5128205128205,0.6923076923076923
18.5,78.25,1023.6352,274.36694,0.26803195,286.38461538461536,0.4871794871794871
18.5,78.5,953.39514,245.5464,0.25754946,287.12820512820514,0.2564102564102564
18.5,78.75,968.6763,257.36755,0.26568997,285.38461538461536,0.3333333333333333
18.5,79.0,961.6433,247.53696,0.25741038,293.64102564102564,0.4358974358974359
18.5,79.25,1034.236,281.82486,0.27249572,285.8974358974359,0.5641025641025641
18.5,79.5,1109.2941,283.2307,0.2553252,285.61538461538464,0.5897435897435898
18.5,79.75,1203.7107,327.71408,0.2722532,276.94871794871796,0.6153846153846154
18.5,80.0,1386.0979,375.9506,0.27122948,271.8205128205128,0.9487179487179488
18.5,80.25,1436.9667,419.42474,0.29188204,276.1025641025641,1.1794871794871795
18.5,80.5,1555.6129,427.49802,0.27481002,268.43589743589746,1.2564102564102564
18.5,80.75,1780.8065,494.23755,0.2775358,261.4102564102564,1.5128205128205128
18.5,81.0,1984.0975,643.6182,0.3243884,254.92307692307693,1.8205128205128205
18.5,81.25,1702.5453,338.05463,0.19855838,254.7948717948718,0.9230769230769232
18.5,81.5,1609.8424,395.85208,0.24589492,264.43589743589746,1.1794871794871795
18.5,81.75,1609.8279,386.94073,0.24036156,256.87179487179486,0.8205128205128205
18.5,82.0,1639.3221,357.24133,0.21792015,244.51282051282053,0.8974358974358975
18.5,82.25,1604.6521,381.42325,0.2376984,235.46153846153845,0.9743589743589745
18.5,82.5,1477.0891,385.30405,0.26085362,243.35897435897436,0.6410256410256411
18.5,82.75,1410.007,433.48862,0.3074372,267.84615384615387,0.8974358974358975
18.5,83.0,1213.9342,358.05023,0.29495028,268.1025641025641,0.5384615384615384
18.5,83.25,1160.3168,258.94507,0.22316757,265.28205128205127,0.4102564102564102
18.5,83.5,1070.873,285.67664,0.26676986,288.79487179487177,0.4358974358974359
18.5,83.75,1157.3398,254.32379,0.21974859,272.9230769230769,0.6923076923076923
18.5,84.0,1208.2659,328.4177,0.27180913,276.9230769230769,0.8205128205128205
18.75,72.75,2437.45,553.509,0.22708526,267.7692307692308,4.589743589743589
18.75,73.0,3060.3906,710.7359,0.23223698,264.05128205128204,6.461538461538462
18.75,73.25,3843.5386,1049.3805,0.2730246,250.53846153846155,8.538461538461538
18.75,73.5,1868.6208,952.9525,0.5099764,266.46153846153845,2.3846153846153846
18.75,73.75,1234.1761,1037.4307,0.8405856,277.2564102564103,1.1282051282051282
18.75,74.0,686.0197,261.15717,0.38068464,288.97435897435895,0.0512820512820512
18.75,74.25,564.7742,206.75417,0.3660829,315.28205128205127,0.0512820512820512
18.75,74.5,550.61664,184.09747,0.3343478,311.35897435897436,0.0769230769230769
18.75,74.75,570.9985,198.33385,0.34734568,309.64102564102564,0.0512820512820512
18.75,75.0,647.3173,231.33176,0.35736996,314.9230769230769,0.1025641025641025
18.75,75.25,720.59143,225.66406,0.31316507,307.0769230769231,0.1538461538461538
18.75,75.5,753.55646,225.03238,0.2986271,297.4871794871795,0.1282051282051282
18.75,75.75,750.5023,215.72092,0.28743538,293.12820512820514,0.0512820512820512
18.75,76.0,761.47656,209.5717,0.27521753,292.87179487179486,0.1282051282051282
18.75,76.25,804.2272,235.52347,0.2928569,293.2307692307692,0.2307692307692307
18.75,76.5,842.8244,249.75557,0.29633167,290.8205128205128,0.2051282051282051
18.75,76.75,901.8953,257.3006,0.28528875,299.97435897435895,0.3076923076923077
18.75,77.0,869.1675,274.53452,0.31585917,296.79487179487177,0.3846153846153846
18.75,77.25,851.1575,256.81708,0.30172688,303.4871794871795,0.3076923076923077
18.75,77.5,988.4511,434.0155,0.43908647,301.1025641025641,0.6923076923076923
18.75,77.75,1094.5815,491.18906,0.44874597,291.87179487179486,0.6666666666666666
18.75,78.0,1026.4619,309.11612,0.3011472,291.97435897435895,0.6153846153846154
18.75,78.25,983.1799,294.4671,0.29950482,295.7435897435897,0.6410256410256411
18.75,78.5,988.6352,310.1493,0.3137146,290.7435897435897,0.4358974358974359
18.75,78.75,1050.8674,296.88458,0.28251383,299.8205128205128,0.6666666666666666
18.75,79.0,1046.8784,281.5419,0.26893467,293.87179487179486,0.5128205128205128
18.75,79.25,1085.0878,286.3035,0.26385283,295.7692307692308,0.717948717948718
18.75,79.5,1131.4528,304.3454,0.2689864,287.20512820512823,0.6410256410256411
18.75,79.75,1255.6986,350.1116,0.2788182,286.79487179487177,0.8717948717948718
18.75,80.0,1369.6866,373.9325,0.27300587,271.79487179487177,0.7948717948717948
18.75,80.25,1443.3788,395.77686,0.27420166,276.71794871794873,1.051282051282051
18.75,80.5,1578.0505,448.42688,0.28416508,275.05128205128204,1.2820512820512822
18.75,80.75,1659.2452,427.1101,0.25741228,263.20512820512823,1.0769230769230769
18.75,81.0,1718.8005,409.0804,0.23800342,258.97435897435895,1.051282051282051
18.75,81.25,1517.8014,297.57504,0.19605663,261.64102564102564,0.7692307692307693
18.75,81.5,1522.627,294.1456,0.19318298,250.94871794871796,0.4615384615384615
18.75,81.75,1539.1611,289.14273,0.18785734,246.1794871794872,0.5384615384615384
18.75,82.0,1590.144,271.7978,0.17092653,241.02564102564105,0.9230769230769232
18.75,82.25,1661.0557,350.70425,0.21113336,246.35897435897436,0.9743589743589745
18.75,82.5,1647.2528,432.75504,0.2627132,257.1794871794872,1.2820512820512822
18.75,82.75,1468.586,377.9665,0.2573676,245.6153846153846,0.717948717948718
18.75,83.0,1318.9115,368.1839,0.2791574,253.15384615384616,0.4102564102564102
18.75,83.25,1281.5466,263.94254,0.20595625,264.8974358974359,0.358974358974359
18.75,83.5,1203.1053,221.89136,0.1844322,263.35897435897436,0.3846153846153846
